TNATURE;IENTITY;IBP;IVERSION;ISTRAT;ISCEN;CTP;MVAL
AMTZ;18;1;1;1;1;65;-20
DIVID_REQ;18;1;1;1;1;65;1000
AMTZ;19;1;1;1;1;65;-20
AMTZ;20;1;1;1;1;65;-20
DIVID_REQ;20;1;1;1;1;65;1000
AMTZ;21;1;1;1;1;65;-20
DIVID_REQ;21;1;1;1;1;65;1000
AMTZ;22;1;1;1;1;65;-20
AMTZ;23;1;1;1;1;65;-20
DIVID_REQ;23;1;1;1;1;65;1000
AMTZ;1;1;1;1;1;66;-20
AMTZ;2;1;1;1;1;66;-20
AMTZ;3;1;1;1;1;66;-20
AMTZ;4;1;1;1;1;66;-20
AMTZ;5;1;1;1;1;66;-20
AMTZ;6;1;1;1;1;66;-20
AMTZ;7;1;1;1;1;66;-20
DIVID_REQ;7;1;1;1;1;66;1000
AMTZ;8;1;1;1;1;66;-20
DIVID_REQ;8;1;1;1;1;66;1000
AMTZ;9;1;1;1;1;66;-20
DIVID_REQ;9;1;1;1;1;66;1000
AMTZ;10;1;1;1;1;66;-20
DIVID_REQ;10;1;1;1;1;66;1000
AMTZ;11;1;1;1;1;66;-20
DIVID_REQ;11;1;1;1;1;66;1000
AMTZ;12;1;1;1;1;66;-20
AMTZ;13;1;1;1;1;66;-20
AMTZ;14;1;1;1;1;66;-20
DIVID_REQ;14;1;1;1;1;66;1000
AMTZ;15;1;1;1;1;66;-20
DIVID_REQ;15;1;1;1;1;66;1000
AMTZ;16;1;1;1;1;66;-20
DIVID_REQ;16;1;1;1;1;66;1000
AMTZ;17;1;1;1;1;66;-20
DIVID_REQ;17;1;1;1;1;66;1000
AMTZ;18;1;1;1;1;66;-20
DIVID_REQ;18;1;1;1;1;66;1000
AMTZ;19;1;1;1;1;66;-20
AMTZ;20;1;1;1;1;66;-20
DIVID_REQ;20;1;1;1;1;66;1000
AMTZ;21;1;1;1;1;66;-20
DIVID_REQ;21;1;1;1;1;66;1000
AMTZ;22;1;1;1;1;66;-20
AMTZ;23;1;1;1;1;66;-20
DIVID_REQ;23;1;1;1;1;66;1000
AMTZ;1;1;1;1;1;67;-20
AMTZ;2;1;1;1;1;67;-20
AMTZ;3;1;1;1;1;67;-20
AMTZ;4;1;1;1;1;67;-20
AMTZ;5;1;1;1;1;67;-20
AMTZ;6;1;1;1;1;67;-20
AMTZ;7;1;1;1;1;67;-20
DIVID_REQ;7;1;1;1;1;67;1000
AMTZ;8;1;1;1;1;67;-20
DIVID_REQ;8;1;1;1;1;67;1000
AMTZ;9;1;1;1;1;67;-20
DIVID_REQ;9;1;1;1;1;67;1000
AMTZ;10;1;1;1;1;67;-20
DIVID_REQ;10;1;1;1;1;67;1000
AMTZ;11;1;1;1;1;67;-20
DIVID_REQ;11;1;1;1;1;67;1000
AMTZ;12;1;1;1;1;67;-20
AMTZ;13;1;1;1;1;67;-20
AMTZ;14;1;1;1;1;67;-20
DIVID_REQ;14;1;1;1;1;67;1000
AMTZ;15;1;1;1;1;67;-20
DIVID_REQ;15;1;1;1;1;67;1000
AMTZ;16;1;1;1;1;67;-20
DIVID_REQ;16;1;1;1;1;67;1000
AMTZ;17;1;1;1;1;67;-20
DIVID_REQ;17;1;1;1;1;67;1000
AMTZ;18;1;1;1;1;67;-20
DIVID_REQ;18;1;1;1;1;67;1000
AMTZ;19;1;1;1;1;67;-20
AMTZ;20;1;1;1;1;67;-20
DIVID_REQ;20;1;1;1;1;67;1000
AMTZ;21;1;1;1;1;67;-20
DIVID_REQ;21;1;1;1;1;67;1000
AMTZ;22;1;1;1;1;67;-20
AMTZ;23;1;1;1;1;67;-20
DIVID_REQ;23;1;1;1;1;67;1000
AMTZ;1;1;1;1;1;68;-20
AMTZ;2;1;1;1;1;68;-20
AMTZ;3;1;1;1;1;68;-20
AMTZ;4;1;1;1;1;68;-20
AMTZ;5;1;1;1;1;68;-20
AMTZ;6;1;1;1;1;68;-20
AMTZ;7;1;1;1;1;68;-20
DIVID_REQ;7;1;1;1;1;68;1000
AMTZ;8;1;1;1;1;68;-20
DIVID_REQ;8;1;1;1;1;68;1000
AMTZ;9;1;1;1;1;68;-20
DIVID_REQ;9;1;1;1;1;68;1000
AMTZ;10;1;1;1;1;68;-20
DIVID_REQ;10;1;1;1;1;68;1000
AMTZ;11;1;1;1;1;68;-20
DIVID_REQ;11;1;1;1;1;68;1000
AMTZ;12;1;1;1;1;68;-20
AMTZ;13;1;1;1;1;68;-20
AMTZ;14;1;1;1;1;68;-20
DIVID_REQ;14;1;1;1;1;68;1000
AMTZ;15;1;1;1;1;68;-20
DIVID_REQ;15;1;1;1;1;68;1000
AMTZ;16;1;1;1;1;68;-20
DIVID_REQ;16;1;1;1;1;68;1000
AMTZ;17;1;1;1;1;68;-20
DIVID_REQ;17;1;1;1;1;68;1000
AMTZ;18;1;1;1;1;68;-20
DIVID_REQ;18;1;1;1;1;68;1000
AMTZ;19;1;1;1;1;68;-20
AMTZ;20;1;1;1;1;68;-20
DIVID_REQ;20;1;1;1;1;68;1000
AMTZ;21;1;1;1;1;68;-20
DIVID_REQ;21;1;1;1;1;68;1000
AMTZ;22;1;1;1;1;68;-20
AMTZ;23;1;1;1;1;68;-20
DIVID_REQ;23;1;1;1;1;68;1000
AMTZ;1;1;1;1;1;69;-20
AMTZ;2;1;1;1;1;69;-20
AMTZ;3;1;1;1;1;69;-20
AMTZ;4;1;1;1;1;69;-20
AMTZ;5;1;1;1;1;69;-20
AMTZ;6;1;1;1;1;69;-20
AMTZ;7;1;1;1;1;69;-20
DIVID_REQ;7;1;1;1;1;69;1000
AMTZ;8;1;1;1;1;69;-20
DIVID_REQ;8;1;1;1;1;69;1000
AMTZ;9;1;1;1;1;69;-20
DIVID_REQ;9;1;1;1;1;69;1000
AMTZ;10;1;1;1;1;69;-20
DIVID_REQ;10;1;1;1;1;69;1000
AMTZ;11;1;1;1;1;69;-20
DIVID_REQ;11;1;1;1;1;69;1000
AMTZ;12;1;1;1;1;69;-20
AMTZ;13;1;1;1;1;69;-20
AMTZ;14;1;1;1;1;69;-20
DIVID_REQ;14;1;1;1;1;69;1000
AMTZ;15;1;1;1;1;69;-20
DIVID_REQ;15;1;1;1;1;69;1000
AMTZ;16;1;1;1;1;69;-20
DIVID_REQ;16;1;1;1;1;69;1000
AMTZ;17;1;1;1;1;69;-20
DIVID_REQ;17;1;1;1;1;69;1000
AMTZ;18;1;1;1;1;69;-20
DIVID_REQ;18;1;1;1;1;69;1000
AMTZ;19;1;1;1;1;69;-20
AMTZ;20;1;1;1;1;69;-20
DIVID_REQ;20;1;1;1;1;69;1000
AMTZ;21;1;1;1;1;69;-20
DIVID_REQ;21;1;1;1;1;69;1000
AMTZ;22;1;1;1;1;69;-20
AMTZ;23;1;1;1;1;69;-20
DIVID_REQ;23;1;1;1;1;69;1000
AMTZ;1;1;1;1;1;70;-20
AMTZ;2;1;1;1;1;70;-20
AMTZ;3;1;1;1;1;70;-20
AMTZ;4;1;1;1;1;70;-20
AMTZ;5;1;1;1;1;70;-20
AMTZ;6;1;1;1;1;70;-20
AMTZ;7;1;1;1;1;70;-20
DIVID_REQ;7;1;1;1;1;70;1000
AMTZ;8;1;1;1;1;70;-20
DIVID_REQ;8;1;1;1;1;70;1000
AMTZ;9;1;1;1;1;70;-20
DIVID_REQ;9;1;1;1;1;70;1000
AMTZ;10;1;1;1;1;70;-20
DIVID_REQ;10;1;1;1;1;70;1000
AMTZ;11;1;1;1;1;70;-20
DIVID_REQ;11;1;1;1;1;70;1000
AMTZ;12;1;1;1;1;70;-20
AMTZ;13;1;1;1;1;70;-20
AMTZ;14;1;1;1;1;70;-20
DIVID_REQ;14;1;1;1;1;70;1000
AMTZ;15;1;1;1;1;70;-20
DIVID_REQ;15;1;1;1;1;70;1000
AMTZ;16;1;1;1;1;70;-20
DIVID_REQ;16;1;1;1;1;70;1000
AMTZ;17;1;1;1;1;70;-20
DIVID_REQ;17;1;1;1;1;70;1000
AMTZ;18;1;1;1;1;70;-20
DIVID_REQ;18;1;1;1;1;70;1000
AMTZ;19;1;1;1;1;70;-20
AMTZ;20;1;1;1;1;70;-20
DIVID_REQ;20;1;1;1;1;70;1000
AMTZ;21;1;1;1;1;70;-20
DIVID_REQ;21;1;1;1;1;70;1000
AMTZ;22;1;1;1;1;70;-20
AMTZ;23;1;1;1;1;70;-20
DIVID_REQ;23;1;1;1;1;70;1000
AMTZ;1;1;1;1;1;71;-20
AMTZ;2;1;1;1;1;71;-20
AMTZ;3;1;1;1;1;71;-20
AMTZ;4;1;1;1;1;71;-20
AMTZ;5;1;1;1;1;71;-20
AMTZ;6;1;1;1;1;71;-20
AMTZ;7;1;1;1;1;71;-20
DIVID_REQ;7;1;1;1;1;71;1000
AMTZ;8;1;1;1;1;71;-20
DIVID_REQ;8;1;1;1;1;71;1000
AMTZ;9;1;1;1;1;71;-20
DIVID_REQ;9;1;1;1;1;71;1000
AMTZ;10;1;1;1;1;71;-20
DIVID_REQ;10;1;1;1;1;71;1000
AMTZ;11;1;1;1;1;71;-20
DIVID_REQ;11;1;1;1;1;71;1000
AMTZ;12;1;1;1;1;71;-20
AMTZ;13;1;1;1;1;71;-20
AMTZ;14;1;1;1;1;71;-20
DIVID_REQ;14;1;1;1;1;71;1000
AMTZ;15;1;1;1;1;71;-20
DIVID_REQ;15;1;1;1;1;71;1000
AMTZ;16;1;1;1;1;71;-20
DIVID_REQ;16;1;1;1;1;71;1000
AMTZ;17;1;1;1;1;71;-20
DIVID_REQ;17;1;1;1;1;71;1000
AMTZ;18;1;1;1;1;71;-20
DIVID_REQ;18;1;1;1;1;71;1000
AMTZ;19;1;1;1;1;71;-20
AMTZ;20;1;1;1;1;71;-20
DIVID_REQ;20;1;1;1;1;71;1000
AMTZ;21;1;1;1;1;71;-20
DIVID_REQ;21;1;1;1;1;71;1000
AMTZ;22;1;1;1;1;71;-20
AMTZ;23;1;1;1;1;71;-20
DIVID_REQ;23;1;1;1;1;71;1000
AMTZ;1;1;1;1;1;72;-20
AMTZ;2;1;1;1;1;72;-20
AMTZ;3;1;1;1;1;72;-20
AMTZ;4;1;1;1;1;72;-20
AMTZ;5;1;1;1;1;72;-20
AMTZ;6;1;1;1;1;72;-20
AMTZ;7;1;1;1;1;72;-20
DIVID_REQ;7;1;1;1;1;72;1000
AMTZ;8;1;1;1;1;72;-20
DIVID_REQ;8;1;1;1;1;72;1000
AMTZ;9;1;1;1;1;72;-20
DIVID_REQ;9;1;1;1;1;72;1000
AMTZ;10;1;1;1;1;72;-20
DIVID_REQ;10;1;1;1;1;72;1000
AMTZ;11;1;1;1;1;72;-20
DIVID_REQ;11;1;1;1;1;72;1000
AMTZ;12;1;1;1;1;72;-20
AMTZ;13;1;1;1;1;72;-20
AMTZ;14;1;1;1;1;72;-20
DIVID_REQ;14;1;1;1;1;72;1000
AMTZ;15;1;1;1;1;72;-20
DIVID_REQ;15;1;1;1;1;72;1000
AMTZ;16;1;1;1;1;72;-20
DIVID_REQ;16;1;1;1;1;72;1000
AMTZ;17;1;1;1;1;72;-20
DIVID_REQ;17;1;1;1;1;72;1000
AMTZ;18;1;1;1;1;72;-20
DIVID_REQ;18;1;1;1;1;72;1000
AMTZ;19;1;1;1;1;72;-20
AMTZ;20;1;1;1;1;72;-20
DIVID_REQ;20;1;1;1;1;72;1000
AMTZ;21;1;1;1;1;72;-20
DIVID_REQ;21;1;1;1;1;72;1000
AMTZ;22;1;1;1;1;72;-20
AMTZ;23;1;1;1;1;72;-20
DIVID_REQ;23;1;1;1;1;72;1000
AMTZ;1;1;1;1;1;73;-20
AMTZ;2;1;1;1;1;73;-20
AMTZ;3;1;1;1;1;73;-20
AMTZ;4;1;1;1;1;73;-20
AMTZ;5;1;1;1;1;73;-20
AMTZ;6;1;1;1;1;73;-20
AMTZ;7;1;1;1;1;73;-20
DIVID_REQ;7;1;1;1;1;73;1000
AMTZ;8;1;1;1;1;73;-20
DIVID_REQ;8;1;1;1;1;73;1000
AMTZ;9;1;1;1;1;73;-20
DIVID_REQ;9;1;1;1;1;73;1000
AMTZ;10;1;1;1;1;73;-20
DIVID_REQ;10;1;1;1;1;73;1000
AMTZ;11;1;1;1;1;73;-20
DIVID_REQ;11;1;1;1;1;73;1000
AMTZ;12;1;1;1;1;73;-20
AMTZ;13;1;1;1;1;73;-20
AMTZ;14;1;1;1;1;73;-20
DIVID_REQ;14;1;1;1;1;73;1000
AMTZ;15;1;1;1;1;73;-20
DIVID_REQ;15;1;1;1;1;73;1000
AMTZ;16;1;1;1;1;73;-20
DIVID_REQ;16;1;1;1;1;73;1000
AMTZ;17;1;1;1;1;73;-20
DIVID_REQ;17;1;1;1;1;73;1000
AMTZ;18;1;1;1;1;73;-20
DIVID_REQ;18;1;1;1;1;73;1000
AMTZ;19;1;1;1;1;73;-20
AMTZ;20;1;1;1;1;73;-20
DIVID_REQ;20;1;1;1;1;73;1000
AMTZ;21;1;1;1;1;73;-20
DIVID_REQ;21;1;1;1;1;73;1000
AMTZ;22;1;1;1;1;73;-20
AMTZ;23;1;1;1;1;73;-20
DIVID_REQ;23;1;1;1;1;73;1000
AMTZ;1;1;1;1;1;74;-20
AMTZ;2;1;1;1;1;74;-20
AMTZ;3;1;1;1;1;74;-20
AMTZ;4;1;1;1;1;74;-20
AMTZ;5;1;1;1;1;74;-20
AMTZ;6;1;1;1;1;74;-20
AMTZ;7;1;1;1;1;74;-20
DIVID_REQ;7;1;1;1;1;74;1000
AMTZ;8;1;1;1;1;74;-20
DIVID_REQ;8;1;1;1;1;74;1000
AMTZ;9;1;1;1;1;74;-20
DIVID_REQ;9;1;1;1;1;74;1000
AMTZ;10;1;1;1;1;74;-20
DIVID_REQ;10;1;1;1;1;74;1000
AMTZ;11;1;1;1;1;74;-20
DIVID_REQ;11;1;1;1;1;74;1000
AMTZ;12;1;1;1;1;74;-20
AMTZ;13;1;1;1;1;74;-20
AMTZ;14;1;1;1;1;74;-20
DIVID_REQ;14;1;1;1;1;74;1000
AMTZ;15;1;1;1;1;74;-20
DIVID_REQ;15;1;1;1;1;74;1000
AMTZ;16;1;1;1;1;74;-20
DIVID_REQ;16;1;1;1;1;74;1000
AMTZ;17;1;1;1;1;74;-20
DIVID_REQ;17;1;1;1;1;74;1000
AMTZ;18;1;1;1;1;74;-20
DIVID_REQ;18;1;1;1;1;74;1000
AMTZ;19;1;1;1;1;74;-20
AMTZ;20;1;1;1;1;74;-20
DIVID_REQ;20;1;1;1;1;74;1000
AMTZ;21;1;1;1;1;74;-20
DIVID_REQ;21;1;1;1;1;74;1000
AMTZ;22;1;1;1;1;74;-20
AMTZ;23;1;1;1;1;74;-20
DIVID_REQ;23;1;1;1;1;74;1000
AMTZ;1;1;1;1;1;75;-20
AMTZ;2;1;1;1;1;75;-20
AMTZ;3;1;1;1;1;75;-20
AMTZ;4;1;1;1;1;75;-20
AMTZ;5;1;1;1;1;75;-20
AMTZ;6;1;1;1;1;75;-20
AMTZ;7;1;1;1;1;75;-20
DIVID_REQ;7;1;1;1;1;75;1000
AMTZ;8;1;1;1;1;75;-20
DIVID_REQ;8;1;1;1;1;75;1000
AMTZ;9;1;1;1;1;75;-20
DIVID_REQ;9;1;1;1;1;75;1000
AMTZ;10;1;1;1;1;75;-20
DIVID_REQ;10;1;1;1;1;75;1000
AMTZ;11;1;1;1;1;75;-20
DIVID_REQ;11;1;1;1;1;75;1000
AMTZ;12;1;1;1;1;75;-20
AMTZ;13;1;1;1;1;75;-20
AMTZ;14;1;1;1;1;75;-20
DIVID_REQ;14;1;1;1;1;75;1000
AMTZ;15;1;1;1;1;75;-20
DIVID_REQ;15;1;1;1;1;75;1000
AMTZ;16;1;1;1;1;75;-20
DIVID_REQ;16;1;1;1;1;75;1000
AMTZ;17;1;1;1;1;75;-20
DIVID_REQ;17;1;1;1;1;75;1000
AMTZ;18;1;1;1;1;75;-20
DIVID_REQ;18;1;1;1;1;75;1000
AMTZ;19;1;1;1;1;75;-20
AMTZ;20;1;1;1;1;75;-20
DIVID_REQ;20;1;1;1;1;75;1000
AMTZ;21;1;1;1;1;75;-20
DIVID_REQ;21;1;1;1;1;75;1000
AMTZ;22;1;1;1;1;75;-20
AMTZ;23;1;1;1;1;75;-20
DIVID_REQ;23;1;1;1;1;75;1000
AMTZ;1;1;1;1;1;76;-20
AMTZ;2;1;1;1;1;76;-20
AMTZ;3;1;1;1;1;76;-20
AMTZ;4;1;1;1;1;76;-20
AMTZ;5;1;1;1;1;76;-20
AMTZ;6;1;1;1;1;76;-20
AMTZ;7;1;1;1;1;76;-20
DIVID_REQ;7;1;1;1;1;76;1000
AMTZ;8;1;1;1;1;76;-20
DIVID_REQ;8;1;1;1;1;76;1000
AMTZ;9;1;1;1;1;76;-20
DIVID_REQ;9;1;1;1;1;76;1000
AMTZ;10;1;1;1;1;76;-20
DIVID_REQ;10;1;1;1;1;76;1000
AMTZ;11;1;1;1;1;76;-20
DIVID_REQ;11;1;1;1;1;76;1000
AMTZ;12;1;1;1;1;76;-20
AMTZ;13;1;1;1;1;76;-20
AMTZ;14;1;1;1;1;76;-20
DIVID_REQ;14;1;1;1;1;76;1000
AMTZ;15;1;1;1;1;76;-20
DIVID_REQ;15;1;1;1;1;76;1000
AMTZ;16;1;1;1;1;76;-20
DIVID_REQ;16;1;1;1;1;76;1000
AMTZ;17;1;1;1;1;76;-20
DIVID_REQ;17;1;1;1;1;76;1000
AMTZ;18;1;1;1;1;76;-20
DIVID_REQ;18;1;1;1;1;76;1000
AMTZ;19;1;1;1;1;76;-20
AMTZ;20;1;1;1;1;76;-20
DIVID_REQ;20;1;1;1;1;76;1000
AMTZ;21;1;1;1;1;76;-20
DIVID_REQ;21;1;1;1;1;76;1000
AMTZ;22;1;1;1;1;76;-20
AMTZ;23;1;1;1;1;76;-20
DIVID_REQ;23;1;1;1;1;76;1000
AMTZ;1;1;1;1;1;77;-20
AMTZ;2;1;1;1;1;77;-20
AMTZ;3;1;1;1;1;77;-20
AMTZ;4;1;1;1;1;77;-20
AMTZ;5;1;1;1;1;77;-20
AMTZ;6;1;1;1;1;77;-20
AMTZ;7;1;1;1;1;77;-20
DIVID_REQ;7;1;1;1;1;77;1000
AMTZ;8;1;1;1;1;77;-20
DIVID_REQ;8;1;1;1;1;77;1000
AMTZ;9;1;1;1;1;77;-20
DIVID_REQ;9;1;1;1;1;77;1000
AMTZ;10;1;1;1;1;77;-20
DIVID_REQ;10;1;1;1;1;77;1000
AMTZ;11;1;1;1;1;77;-20
DIVID_REQ;11;1;1;1;1;77;1000
AMTZ;12;1;1;1;1;77;-20
AMTZ;13;1;1;1;1;77;-20
AMTZ;14;1;1;1;1;77;-20
DIVID_REQ;14;1;1;1;1;77;1000
AMTZ;15;1;1;1;1;77;-20
DIVID_REQ;15;1;1;1;1;77;1000
AMTZ;16;1;1;1;1;77;-20
DIVID_REQ;16;1;1;1;1;77;1000
AMTZ;17;1;1;1;1;77;-20
DIVID_REQ;17;1;1;1;1;77;1000
AMTZ;18;1;1;1;1;77;-20
DIVID_REQ;18;1;1;1;1;77;1000
AMTZ;19;1;1;1;1;77;-20
AMTZ;20;1;1;1;1;77;-20
DIVID_REQ;20;1;1;1;1;77;1000
AMTZ;21;1;1;1;1;77;-20
DIVID_REQ;21;1;1;1;1;77;1000
AMTZ;22;1;1;1;1;77;-20
AMTZ;23;1;1;1;1;77;-20
DIVID_REQ;23;1;1;1;1;77;1000
AMTZ;1;1;1;1;1;78;-20
AMTZ;2;1;1;1;1;78;-20
AMTZ;3;1;1;1;1;78;-20
AMTZ;4;1;1;1;1;78;-20
AMTZ;5;1;1;1;1;78;-20
AMTZ;6;1;1;1;1;78;-20
AMTZ;7;1;1;1;1;78;-20
DIVID_REQ;7;1;1;1;1;78;1000
AMTZ;8;1;1;1;1;78;-20
DIVID_REQ;8;1;1;1;1;78;1000
AMTZ;9;1;1;1;1;78;-20
DIVID_REQ;9;1;1;1;1;78;1000
AMTZ;10;1;1;1;1;78;-20
DIVID_REQ;10;1;1;1;1;78;1000
AMTZ;11;1;1;1;1;78;-20
DIVID_REQ;11;1;1;1;1;78;1000
AMTZ;12;1;1;1;1;78;-20
AMTZ;13;1;1;1;1;78;-20
AMTZ;14;1;1;1;1;78;-20
DIVID_REQ;14;1;1;1;1;78;1000
AMTZ;15;1;1;1;1;78;-20
DIVID_REQ;15;1;1;1;1;78;1000
AMTZ;16;1;1;1;1;78;-20
DIVID_REQ;16;1;1;1;1;78;1000
AMTZ;17;1;1;1;1;78;-20
DIVID_REQ;17;1;1;1;1;78;1000
AMTZ;18;1;1;1;1;78;-20
DIVID_REQ;18;1;1;1;1;78;1000
AMTZ;19;1;1;1;1;78;-20
AMTZ;20;1;1;1;1;78;-20
DIVID_REQ;20;1;1;1;1;78;1000
AMTZ;21;1;1;1;1;78;-20
DIVID_REQ;21;1;1;1;1;78;1000
AMTZ;22;1;1;1;1;78;-20
AMTZ;23;1;1;1;1;78;-20
DIVID_REQ;23;1;1;1;1;78;1000
AMTZ;1;1;1;1;1;79;-20
AMTZ;2;1;1;1;1;79;-20
AMTZ;3;1;1;1;1;79;-20
AMTZ;4;1;1;1;1;79;-20
AMTZ;5;1;1;1;1;79;-20
AMTZ;6;1;1;1;1;79;-20
AMTZ;7;1;1;1;1;79;-20
DIVID_REQ;7;1;1;1;1;79;1000
AMTZ;8;1;1;1;1;79;-20
DIVID_REQ;8;1;1;1;1;79;1000
AMTZ;9;1;1;1;1;79;-20
DIVID_REQ;9;1;1;1;1;79;1000
AMTZ;10;1;1;1;1;79;-20
DIVID_REQ;10;1;1;1;1;79;1000
AMTZ;11;1;1;1;1;79;-20
DIVID_REQ;11;1;1;1;1;79;1000
AMTZ;12;1;1;1;1;79;-20
AMTZ;13;1;1;1;1;79;-20
AMTZ;14;1;1;1;1;79;-20
DIVID_REQ;14;1;1;1;1;79;1000
AMTZ;15;1;1;1;1;79;-20
DIVID_REQ;15;1;1;1;1;79;1000
AMTZ;16;1;1;1;1;79;-20
DIVID_REQ;16;1;1;1;1;79;1000
AMTZ;17;1;1;1;1;79;-20
DIVID_REQ;17;1;1;1;1;79;1000
AMTZ;18;1;1;1;1;79;-20
DIVID_REQ;18;1;1;1;1;79;1000
AMTZ;19;1;1;1;1;79;-20
AMTZ;20;1;1;1;1;79;-20
DIVID_REQ;20;1;1;1;1;79;1000
AMTZ;21;1;1;1;1;79;-20
DIVID_REQ;21;1;1;1;1;79;1000
AMTZ;22;1;1;1;1;79;-20
AMTZ;23;1;1;1;1;79;-20
DIVID_REQ;23;1;1;1;1;79;1000
AMTZ;1;1;1;1;1;80;-20
AMTZ;2;1;1;1;1;80;-20
AMTZ;3;1;1;1;1;80;-20
AMTZ;4;1;1;1;1;80;-20
AMTZ;5;1;1;1;1;80;-20
AMTZ;6;1;1;1;1;80;-20
AMTZ;7;1;1;1;1;80;-20
DIVID_REQ;7;1;1;1;1;80;1000
AMTZ;8;1;1;1;1;80;-20
DIVID_REQ;8;1;1;1;1;80;1000
AMTZ;9;1;1;1;1;80;-20
DIVID_REQ;9;1;1;1;1;80;1000
AMTZ;10;1;1;1;1;80;-20
DIVID_REQ;10;1;1;1;1;80;1000
AMTZ;11;1;1;1;1;80;-20
DIVID_REQ;11;1;1;1;1;80;1000
AMTZ;12;1;1;1;1;80;-20
AMTZ;13;1;1;1;1;80;-20
AMTZ;14;1;1;1;1;80;-20
DIVID_REQ;14;1;1;1;1;80;1000
AMTZ;15;1;1;1;1;80;-20
DIVID_REQ;15;1;1;1;1;80;1000
AMTZ;16;1;1;1;1;80;-20
DIVID_REQ;16;1;1;1;1;80;1000
AMTZ;17;1;1;1;1;80;-20
DIVID_REQ;17;1;1;1;1;80;1000
AMTZ;18;1;1;1;1;80;-20
DIVID_REQ;18;1;1;1;1;80;1000
AMTZ;19;1;1;1;1;80;-20
AMTZ;20;1;1;1;1;80;-20
DIVID_REQ;20;1;1;1;1;80;1000
AMTZ;21;1;1;1;1;80;-20
DIVID_REQ;21;1;1;1;1;80;1000
AMTZ;22;1;1;1;1;80;-20
AMTZ;23;1;1;1;1;80;-20
DIVID_REQ;23;1;1;1;1;80;1000
AMTZ;1;1;1;1;1;81;-20
AMTZ;2;1;1;1;1;81;-20
AMTZ;3;1;1;1;1;81;-20
AMTZ;4;1;1;1;1;81;-20
AMTZ;5;1;1;1;1;81;-20
AMTZ;6;1;1;1;1;81;-20
AMTZ;7;1;1;1;1;81;-20
DIVID_REQ;7;1;1;1;1;81;1000
AMTZ;8;1;1;1;1;81;-20
DIVID_REQ;8;1;1;1;1;81;1000
AMTZ;9;1;1;1;1;81;-20
DIVID_REQ;9;1;1;1;1;81;1000
AMTZ;10;1;1;1;1;81;-20
DIVID_REQ;10;1;1;1;1;81;1000
AMTZ;11;1;1;1;1;81;-20
DIVID_REQ;11;1;1;1;1;81;1000
AMTZ;12;1;1;1;1;81;-20
AMTZ;13;1;1;1;1;81;-20
AMTZ;14;1;1;1;1;81;-20
DIVID_REQ;14;1;1;1;1;81;1000
AMTZ;15;1;1;1;1;81;-20
DIVID_REQ;15;1;1;1;1;81;1000
AMTZ;16;1;1;1;1;81;-20
DIVID_REQ;16;1;1;1;1;81;1000
AMTZ;17;1;1;1;1;81;-20
DIVID_REQ;17;1;1;1;1;81;1000
AMTZ;18;1;1;1;1;81;-20
DIVID_REQ;18;1;1;1;1;81;1000
AMTZ;19;1;1;1;1;81;-20
AMTZ;20;1;1;1;1;81;-20
DIVID_REQ;20;1;1;1;1;81;1000
AMTZ;21;1;1;1;1;81;-20
DIVID_REQ;21;1;1;1;1;81;1000
AMTZ;22;1;1;1;1;81;-20
AMTZ;23;1;1;1;1;81;-20
DIVID_REQ;23;1;1;1;1;81;1000
AMTZ;1;1;1;1;1;82;-20
AMTZ;2;1;1;1;1;82;-20
AMTZ;3;1;1;1;1;82;-20
AMTZ;4;1;1;1;1;82;-20
AMTZ;5;1;1;1;1;82;-20
AMTZ;6;1;1;1;1;82;-20
AMTZ;7;1;1;1;1;82;-20
DIVID_REQ;7;1;1;1;1;82;1000
AMTZ;8;1;1;1;1;82;-20
DIVID_REQ;8;1;1;1;1;82;1000
AMTZ;9;1;1;1;1;82;-20
DIVID_REQ;9;1;1;1;1;82;1000
AMTZ;10;1;1;1;1;82;-20
DIVID_REQ;10;1;1;1;1;82;1000
AMTZ;11;1;1;1;1;82;-20
DIVID_REQ;11;1;1;1;1;82;1000
AMTZ;12;1;1;1;1;82;-20
AMTZ;13;1;1;1;1;82;-20
AMTZ;14;1;1;1;1;82;-20
DIVID_REQ;14;1;1;1;1;82;1000
AMTZ;15;1;1;1;1;82;-20
DIVID_REQ;15;1;1;1;1;82;1000
AMTZ;16;1;1;1;1;82;-20
DIVID_REQ;16;1;1;1;1;82;1000
AMTZ;17;1;1;1;1;82;-20
DIVID_REQ;17;1;1;1;1;82;1000
AMTZ;18;1;1;1;1;82;-20
DIVID_REQ;18;1;1;1;1;82;1000
AMTZ;19;1;1;1;1;82;-20
AMTZ;20;1;1;1;1;82;-20
DIVID_REQ;20;1;1;1;1;82;1000
AMTZ;21;1;1;1;1;82;-20
DIVID_REQ;21;1;1;1;1;82;1000
AMTZ;22;1;1;1;1;82;-20
AMTZ;23;1;1;1;1;82;-20
DIVID_REQ;23;1;1;1;1;82;1000
AMTZ;1;1;1;1;1;83;-20
AMTZ;2;1;1;1;1;83;-20
AMTZ;3;1;1;1;1;83;-20
AMTZ;4;1;1;1;1;83;-20
AMTZ;5;1;1;1;1;83;-20
AMTZ;6;1;1;1;1;83;-20
AMTZ;7;1;1;1;1;83;-20
DIVID_REQ;7;1;1;1;1;83;1000
AMTZ;8;1;1;1;1;83;-20
DIVID_REQ;8;1;1;1;1;83;1000
