TNATURE;IENTITY;IBP;IVERSION;ISTRAT;ISCEN;CTP;MVAL
AMTZ;27;1;1;1;1;1;-20
TAX_RATE;27;1;1;1;1;1;0,33
IDX_RENT;27;1;1;1;1;1;0,02
IDX_CHG;27;1;1;1;1;1;0,025
RENTS;27;1;1;1;1;2;100
CHARGES;27;1;1;1;1;2;-20
WORKS;27;1;1;1;1;2;-20
AMTZ;27;1;1;1;1;2;-20
RENTS;27;1;1;1;1;3;100
CHARGES;27;1;1;1;1;3;-20
WORKS;27;1;1;1;1;3;-20
AMTZ;27;1;1;1;1;3;-20
RENTS;27;1;1;1;1;4;100
CHARGES;27;1;1;1;1;4;-20
WORKS;27;1;1;1;1;4;-20
AMTZ;27;1;1;1;1;4;-20
RENTS;27;1;1;1;1;5;100
CHARGES;27;1;1;1;1;5;-20
WORKS;27;1;1;1;1;5;-20
AMTZ;27;1;1;1;1;5;-20
RENTS;27;1;1;1;1;6;100
CHARGES;27;1;1;1;1;6;-20
WORKS;27;1;1;1;1;6;-20
AMTZ;27;1;1;1;1;6;-20
RENTS;27;1;1;1;1;7;100
CHARGES;27;1;1;1;1;7;-20
WORKS;27;1;1;1;1;7;-20
AMTZ;27;1;1;1;1;7;-20
RENTS;27;1;1;1;1;8;100
CHARGES;27;1;1;1;1;8;-20
WORKS;27;1;1;1;1;8;-20
AMTZ;27;1;1;1;1;8;-20
RENTS;27;1;1;1;1;9;100
CHARGES;27;1;1;1;1;9;-20
WORKS;27;1;1;1;1;9;-20
AMTZ;27;1;1;1;1;9;-20
RENTS;27;1;1;1;1;10;100
CHARGES;27;1;1;1;1;10;-20
WORKS;27;1;1;1;1;10;-20
AMTZ;27;1;1;1;1;10;-20
RENTS;27;1;1;1;1;11;100
CHARGES;27;1;1;1;1;11;-20
WORKS;27;1;1;1;1;11;-20
AMTZ;27;1;1;1;1;11;-20
RENTS;27;1;1;1;1;12;100
CHARGES;27;1;1;1;1;12;-20
WORKS;27;1;1;1;1;12;-20
AMTZ;27;1;1;1;1;12;-20
AMTZ;27;1;1;1;1;13;-20
AMTZ;27;1;1;1;1;14;-20
AMTZ;27;1;1;1;1;15;-20
AMTZ;27;1;1;1;1;16;-20
AMTZ;27;1;1;1;1;17;-20
AMTZ;27;1;1;1;1;18;-20
AMTZ;27;1;1;1;1;19;-20
AMTZ;27;1;1;1;1;20;-20
AMTZ;27;1;1;1;1;21;-20
AMTZ;27;1;1;1;1;22;-20
AMTZ;27;1;1;1;1;23;-20
AMTZ;27;1;1;1;1;24;-20
AMTZ;27;1;1;1;1;25;-20
AMTZ;27;1;1;1;1;26;-20
AMTZ;27;1;1;1;1;27;-20
AMTZ;27;1;1;1;1;28;-20
AMTZ;27;1;1;1;1;29;-20
AMTZ;27;1;1;1;1;30;-20
AMTZ;27;1;1;1;1;31;-20
AMTZ;27;1;1;1;1;32;-20
AMTZ;27;1;1;1;1;33;-20
AMTZ;27;1;1;1;1;34;-20
AMTZ;27;1;1;1;1;35;-20
AMTZ;27;1;1;1;1;36;-20
AMTZ;27;1;1;1;1;37;-20
AMTZ;27;1;1;1;1;38;-20
AMTZ;27;1;1;1;1;39;-20
AMTZ;27;1;1;1;1;40;-20
AMTZ;27;1;1;1;1;41;-20
AMTZ;27;1;1;1;1;42;-20
AMTZ;27;1;1;1;1;43;-20
AMTZ;27;1;1;1;1;44;-20
AMTZ;27;1;1;1;1;45;-20
AMTZ;27;1;1;1;1;46;-20
AMTZ;27;1;1;1;1;47;-20
AMTZ;27;1;1;1;1;48;-20
AMTZ;27;1;1;1;1;49;-20
AMTZ;27;1;1;1;1;50;-20
AMTZ;27;1;1;1;1;51;-20
AMTZ;27;1;1;1;1;52;-20
AMTZ;27;1;1;1;1;53;-20
AMTZ;27;1;1;1;1;54;-20
AMTZ;27;1;1;1;1;55;-20
AMTZ;27;1;1;1;1;56;-20
AMTZ;27;1;1;1;1;57;-20
AMTZ;27;1;1;1;1;58;-20
AMTZ;27;1;1;1;1;59;-20
AMTZ;27;1;1;1;1;60;-20
AMTZ;27;1;1;1;1;61;-20
AMTZ;27;1;1;1;1;62;-20
AMTZ;27;1;1;1;1;63;-20
AMTZ;27;1;1;1;1;64;-20
AMTZ;27;1;1;1;1;65;-20
AMTZ;27;1;1;1;1;66;-20
AMTZ;27;1;1;1;1;67;-20
AMTZ;27;1;1;1;1;68;-20
AMTZ;27;1;1;1;1;69;-20
AMTZ;27;1;1;1;1;70;-20
AMTZ;27;1;1;1;1;71;-20
AMTZ;27;1;1;1;1;72;-20
AMTZ;27;1;1;1;1;73;-20
AMTZ;27;1;1;1;1;74;-20
AMTZ;27;1;1;1;1;75;-20
AMTZ;27;1;1;1;1;76;-20
AMTZ;27;1;1;1;1;77;-20
AMTZ;27;1;1;1;1;78;-20
AMTZ;27;1;1;1;1;79;-20
AMTZ;27;1;1;1;1;80;-20
AMTZ;27;1;1;1;1;81;-20
AMTZ;27;1;1;1;1;82;-20
AMTZ;27;1;1;1;1;83;-20
AMTZ;27;1;1;1;1;84;-20
AMTZ;27;1;1;1;1;85;-20
AMTZ;27;1;1;1;1;86;-20
AMTZ;27;1;1;1;1;87;-20
AMTZ;27;1;1;1;1;88;-20
AMTZ;27;1;1;1;1;89;-20
AMTZ;27;1;1;1;1;90;-20
AMTZ;27;1;1;1;1;91;-20
AMTZ;27;1;1;1;1;92;-20
AMTZ;27;1;1;1;1;93;-20
AMTZ;27;1;1;1;1;94;-20
AMTZ;27;1;1;1;1;95;-20
AMTZ;27;1;1;1;1;96;-20
AMTZ;27;1;1;1;1;97;-20
AMTZ;27;1;1;1;1;98;-20
AMTZ;27;1;1;1;1;99;-20
AMTZ;27;1;1;1;1;100;-20
AMTZ;27;1;1;1;1;101;-20
AMTZ;27;1;1;1;1;102;-20
AMTZ;27;1;1;1;1;103;-20
AMTZ;27;1;1;1;1;104;-20
AMTZ;27;1;1;1;1;105;-20
AMTZ;27;1;1;1;1;106;-20
AMTZ;27;1;1;1;1;107;-20
AMTZ;27;1;1;1;1;108;-20
AMTZ;27;1;1;1;1;109;-20
AMTZ;27;1;1;1;1;110;-20
AMTZ;27;1;1;1;1;111;-20
AMTZ;27;1;1;1;1;112;-20
AMTZ;27;1;1;1;1;113;-20
AMTZ;27;1;1;1;1;114;-20
AMTZ;27;1;1;1;1;115;-20
AMTZ;27;1;1;1;1;116;-20
AMTZ;27;1;1;1;1;117;-20
AMTZ;27;1;1;1;1;118;-20
AMTZ;27;1;1;1;1;119;-20
AMTZ;27;1;1;1;1;120;-20
RENTS;28;1;1;1;1;1;100
CHARGES;28;1;1;1;1;1;-20
WORKS;28;1;1;1;1;1;-20
AMTZ;28;1;1;1;1;1;-20
TAX_RATE;28;1;1;1;1;1;0,33
IDX_RENT;28;1;1;1;1;1;0,02
IDX_CHG;28;1;1;1;1;1;0,025
RENTS;28;1;1;1;1;2;100
CHARGES;28;1;1;1;1;2;-20
WORKS;28;1;1;1;1;2;-20
AMTZ;28;1;1;1;1;2;-20
RENTS;28;1;1;1;1;3;100
CHARGES;28;1;1;1;1;3;-20
WORKS;28;1;1;1;1;3;-20
AMTZ;28;1;1;1;1;3;-20
RENTS;28;1;1;1;1;4;100
CHARGES;28;1;1;1;1;4;-20
WORKS;28;1;1;1;1;4;-20
AMTZ;28;1;1;1;1;4;-20
RENTS;28;1;1;1;1;5;100
CHARGES;28;1;1;1;1;5;-20
WORKS;28;1;1;1;1;5;-20
AMTZ;28;1;1;1;1;5;-20
RENTS;28;1;1;1;1;6;100
CHARGES;28;1;1;1;1;6;-20
WORKS;28;1;1;1;1;6;-20
AMTZ;28;1;1;1;1;6;-20
RENTS;28;1;1;1;1;7;100
CHARGES;28;1;1;1;1;7;-20
WORKS;28;1;1;1;1;7;-20
AMTZ;28;1;1;1;1;7;-20
RENTS;28;1;1;1;1;8;100
CHARGES;28;1;1;1;1;8;-20
WORKS;28;1;1;1;1;8;-20
AMTZ;28;1;1;1;1;8;-20
RENTS;28;1;1;1;1;9;100
CHARGES;28;1;1;1;1;9;-20
WORKS;28;1;1;1;1;9;-20
AMTZ;28;1;1;1;1;9;-20
RENTS;28;1;1;1;1;10;100
CHARGES;28;1;1;1;1;10;-20
WORKS;28;1;1;1;1;10;-20
AMTZ;28;1;1;1;1;10;-20
RENTS;28;1;1;1;1;11;100
CHARGES;28;1;1;1;1;11;-20
WORKS;28;1;1;1;1;11;-20
AMTZ;28;1;1;1;1;11;-20
RENTS;28;1;1;1;1;12;100
CHARGES;28;1;1;1;1;12;-20
WORKS;28;1;1;1;1;12;-20
AMTZ;28;1;1;1;1;12;-20
AMTZ;28;1;1;1;1;13;-20
AMTZ;28;1;1;1;1;14;-20
AMTZ;28;1;1;1;1;15;-20
AMTZ;28;1;1;1;1;16;-20
AMTZ;28;1;1;1;1;17;-20
AMTZ;28;1;1;1;1;18;-20
AMTZ;28;1;1;1;1;19;-20
AMTZ;28;1;1;1;1;20;-20
AMTZ;28;1;1;1;1;21;-20
AMTZ;28;1;1;1;1;22;-20
AMTZ;28;1;1;1;1;23;-20
AMTZ;28;1;1;1;1;24;-20
AMTZ;28;1;1;1;1;25;-20
AMTZ;28;1;1;1;1;26;-20
AMTZ;28;1;1;1;1;27;-20
AMTZ;28;1;1;1;1;28;-20
AMTZ;28;1;1;1;1;29;-20
AMTZ;28;1;1;1;1;30;-20
AMTZ;28;1;1;1;1;31;-20
AMTZ;28;1;1;1;1;32;-20
AMTZ;28;1;1;1;1;33;-20
AMTZ;28;1;1;1;1;34;-20
AMTZ;28;1;1;1;1;35;-20
AMTZ;28;1;1;1;1;36;-20
AMTZ;28;1;1;1;1;37;-20
AMTZ;28;1;1;1;1;38;-20
AMTZ;28;1;1;1;1;39;-20
AMTZ;28;1;1;1;1;40;-20
AMTZ;28;1;1;1;1;41;-20
AMTZ;28;1;1;1;1;42;-20
AMTZ;28;1;1;1;1;43;-20
AMTZ;28;1;1;1;1;44;-20
AMTZ;28;1;1;1;1;45;-20
AMTZ;28;1;1;1;1;46;-20
AMTZ;28;1;1;1;1;47;-20
AMTZ;28;1;1;1;1;48;-20
AMTZ;28;1;1;1;1;49;-20
AMTZ;28;1;1;1;1;50;-20
AMTZ;28;1;1;1;1;51;-20
AMTZ;28;1;1;1;1;52;-20
AMTZ;28;1;1;1;1;53;-20
AMTZ;28;1;1;1;1;54;-20
AMTZ;28;1;1;1;1;55;-20
AMTZ;28;1;1;1;1;56;-20
AMTZ;28;1;1;1;1;57;-20
AMTZ;28;1;1;1;1;58;-20
AMTZ;28;1;1;1;1;59;-20
AMTZ;28;1;1;1;1;60;-20
AMTZ;28;1;1;1;1;61;-20
AMTZ;28;1;1;1;1;62;-20
AMTZ;28;1;1;1;1;63;-20
AMTZ;28;1;1;1;1;64;-20
AMTZ;28;1;1;1;1;65;-20
AMTZ;28;1;1;1;1;66;-20
AMTZ;28;1;1;1;1;67;-20
AMTZ;28;1;1;1;1;68;-20
AMTZ;28;1;1;1;1;69;-20
AMTZ;28;1;1;1;1;70;-20
AMTZ;28;1;1;1;1;71;-20
AMTZ;28;1;1;1;1;72;-20
AMTZ;28;1;1;1;1;73;-20
AMTZ;28;1;1;1;1;74;-20
AMTZ;28;1;1;1;1;75;-20
AMTZ;28;1;1;1;1;76;-20
AMTZ;28;1;1;1;1;77;-20
AMTZ;28;1;1;1;1;78;-20
AMTZ;28;1;1;1;1;79;-20
AMTZ;28;1;1;1;1;80;-20
AMTZ;28;1;1;1;1;81;-20
AMTZ;28;1;1;1;1;82;-20
AMTZ;28;1;1;1;1;83;-20
AMTZ;28;1;1;1;1;84;-20
AMTZ;28;1;1;1;1;85;-20
AMTZ;28;1;1;1;1;86;-20
AMTZ;28;1;1;1;1;87;-20
AMTZ;28;1;1;1;1;88;-20
AMTZ;28;1;1;1;1;89;-20
AMTZ;28;1;1;1;1;90;-20
AMTZ;28;1;1;1;1;91;-20
AMTZ;28;1;1;1;1;92;-20
AMTZ;28;1;1;1;1;93;-20
AMTZ;28;1;1;1;1;94;-20
AMTZ;28;1;1;1;1;95;-20
AMTZ;28;1;1;1;1;96;-20
AMTZ;28;1;1;1;1;97;-20
AMTZ;28;1;1;1;1;98;-20
AMTZ;28;1;1;1;1;99;-20
AMTZ;28;1;1;1;1;100;-20
AMTZ;28;1;1;1;1;101;-20
AMTZ;28;1;1;1;1;102;-20
AMTZ;28;1;1;1;1;103;-20
AMTZ;28;1;1;1;1;104;-20
AMTZ;28;1;1;1;1;105;-20
AMTZ;28;1;1;1;1;106;-20
AMTZ;28;1;1;1;1;107;-20
AMTZ;28;1;1;1;1;108;-20
AMTZ;28;1;1;1;1;109;-20
AMTZ;28;1;1;1;1;110;-20
AMTZ;28;1;1;1;1;111;-20
AMTZ;28;1;1;1;1;112;-20
AMTZ;28;1;1;1;1;113;-20
AMTZ;28;1;1;1;1;114;-20
AMTZ;28;1;1;1;1;115;-20
AMTZ;28;1;1;1;1;116;-20
AMTZ;28;1;1;1;1;117;-20
AMTZ;28;1;1;1;1;118;-20
AMTZ;28;1;1;1;1;119;-20
AMTZ;28;1;1;1;1;120;-20
RENTS;29;1;1;1;1;1;100
CHARGES;29;1;1;1;1;1;-20
WORKS;29;1;1;1;1;1;-20
AMTZ;29;1;1;1;1;1;-20
TAX_RATE;29;1;1;1;1;1;0,33
IDX_RENT;29;1;1;1;1;1;0,02
IDX_CHG;29;1;1;1;1;1;0,025
RENTS;29;1;1;1;1;2;100
CHARGES;29;1;1;1;1;2;-20
WORKS;29;1;1;1;1;2;-20
AMTZ;29;1;1;1;1;2;-20
RENTS;29;1;1;1;1;3;100
CHARGES;29;1;1;1;1;3;-20
WORKS;29;1;1;1;1;3;-20
AMTZ;29;1;1;1;1;3;-20
RENTS;29;1;1;1;1;4;100
CHARGES;29;1;1;1;1;4;-20
WORKS;29;1;1;1;1;4;-20
AMTZ;29;1;1;1;1;4;-20
RENTS;29;1;1;1;1;5;100
CHARGES;29;1;1;1;1;5;-20
WORKS;29;1;1;1;1;5;-20
AMTZ;29;1;1;1;1;5;-20
RENTS;29;1;1;1;1;6;100
CHARGES;29;1;1;1;1;6;-20
WORKS;29;1;1;1;1;6;-20
AMTZ;29;1;1;1;1;6;-20
RENTS;29;1;1;1;1;7;100
CHARGES;29;1;1;1;1;7;-20
WORKS;29;1;1;1;1;7;-20
AMTZ;29;1;1;1;1;7;-20
RENTS;29;1;1;1;1;8;100
CHARGES;29;1;1;1;1;8;-20
WORKS;29;1;1;1;1;8;-20
AMTZ;29;1;1;1;1;8;-20
RENTS;29;1;1;1;1;9;100
CHARGES;29;1;1;1;1;9;-20
WORKS;29;1;1;1;1;9;-20
AMTZ;29;1;1;1;1;9;-20
RENTS;29;1;1;1;1;10;100
CHARGES;29;1;1;1;1;10;-20
WORKS;29;1;1;1;1;10;-20
AMTZ;29;1;1;1;1;10;-20
RENTS;29;1;1;1;1;11;100
CHARGES;29;1;1;1;1;11;-20
WORKS;29;1;1;1;1;11;-20
AMTZ;29;1;1;1;1;11;-20
RENTS;29;1;1;1;1;12;100
CHARGES;29;1;1;1;1;12;-20
WORKS;29;1;1;1;1;12;-20
AMTZ;29;1;1;1;1;12;-20
AMTZ;29;1;1;1;1;13;-20
AMTZ;29;1;1;1;1;14;-20
AMTZ;29;1;1;1;1;15;-20
AMTZ;29;1;1;1;1;16;-20
AMTZ;29;1;1;1;1;17;-20
AMTZ;29;1;1;1;1;18;-20
AMTZ;29;1;1;1;1;19;-20
AMTZ;29;1;1;1;1;20;-20
AMTZ;29;1;1;1;1;21;-20
AMTZ;29;1;1;1;1;22;-20
AMTZ;29;1;1;1;1;23;-20
AMTZ;29;1;1;1;1;24;-20
AMTZ;29;1;1;1;1;25;-20
AMTZ;29;1;1;1;1;26;-20
AMTZ;29;1;1;1;1;27;-20
AMTZ;29;1;1;1;1;28;-20
AMTZ;29;1;1;1;1;29;-20
AMTZ;29;1;1;1;1;30;-20
AMTZ;29;1;1;1;1;31;-20
AMTZ;29;1;1;1;1;32;-20
AMTZ;29;1;1;1;1;33;-20
AMTZ;29;1;1;1;1;34;-20
AMTZ;29;1;1;1;1;35;-20
AMTZ;29;1;1;1;1;36;-20
AMTZ;29;1;1;1;1;37;-20
AMTZ;29;1;1;1;1;38;-20
AMTZ;29;1;1;1;1;39;-20
AMTZ;29;1;1;1;1;40;-20
AMTZ;29;1;1;1;1;41;-20
AMTZ;29;1;1;1;1;42;-20
AMTZ;29;1;1;1;1;43;-20
AMTZ;29;1;1;1;1;44;-20
AMTZ;29;1;1;1;1;45;-20
AMTZ;29;1;1;1;1;46;-20
AMTZ;29;1;1;1;1;47;-20
AMTZ;29;1;1;1;1;48;-20
AMTZ;29;1;1;1;1;49;-20
AMTZ;29;1;1;1;1;50;-20
AMTZ;29;1;1;1;1;51;-20
AMTZ;29;1;1;1;1;52;-20
AMTZ;29;1;1;1;1;53;-20
AMTZ;29;1;1;1;1;54;-20
AMTZ;29;1;1;1;1;55;-20
AMTZ;29;1;1;1;1;56;-20
AMTZ;29;1;1;1;1;57;-20
AMTZ;29;1;1;1;1;58;-20
AMTZ;29;1;1;1;1;59;-20
AMTZ;29;1;1;1;1;60;-20
AMTZ;29;1;1;1;1;61;-20
AMTZ;29;1;1;1;1;62;-20
AMTZ;29;1;1;1;1;63;-20
AMTZ;29;1;1;1;1;64;-20
AMTZ;29;1;1;1;1;65;-20
AMTZ;29;1;1;1;1;66;-20
AMTZ;29;1;1;1;1;67;-20
AMTZ;29;1;1;1;1;68;-20
AMTZ;29;1;1;1;1;69;-20
AMTZ;29;1;1;1;1;70;-20
AMTZ;29;1;1;1;1;71;-20
AMTZ;29;1;1;1;1;72;-20
AMTZ;29;1;1;1;1;73;-20
AMTZ;29;1;1;1;1;74;-20
AMTZ;29;1;1;1;1;75;-20
AMTZ;29;1;1;1;1;76;-20
AMTZ;29;1;1;1;1;77;-20
AMTZ;29;1;1;1;1;78;-20
AMTZ;29;1;1;1;1;79;-20
AMTZ;29;1;1;1;1;80;-20
AMTZ;29;1;1;1;1;81;-20
AMTZ;29;1;1;1;1;82;-20
AMTZ;29;1;1;1;1;83;-20
AMTZ;29;1;1;1;1;84;-20
AMTZ;29;1;1;1;1;85;-20
AMTZ;29;1;1;1;1;86;-20
AMTZ;29;1;1;1;1;87;-20
AMTZ;29;1;1;1;1;88;-20
AMTZ;29;1;1;1;1;89;-20
AMTZ;29;1;1;1;1;90;-20
AMTZ;29;1;1;1;1;91;-20
AMTZ;29;1;1;1;1;92;-20
AMTZ;29;1;1;1;1;93;-20
AMTZ;29;1;1;1;1;94;-20
AMTZ;29;1;1;1;1;95;-20
AMTZ;29;1;1;1;1;96;-20
AMTZ;29;1;1;1;1;97;-20
AMTZ;29;1;1;1;1;98;-20
AMTZ;29;1;1;1;1;99;-20
AMTZ;29;1;1;1;1;100;-20
AMTZ;29;1;1;1;1;101;-20
AMTZ;29;1;1;1;1;102;-20
AMTZ;29;1;1;1;1;103;-20
AMTZ;29;1;1;1;1;104;-20
AMTZ;29;1;1;1;1;105;-20
AMTZ;29;1;1;1;1;106;-20
AMTZ;29;1;1;1;1;107;-20
AMTZ;29;1;1;1;1;108;-20
AMTZ;29;1;1;1;1;109;-20
AMTZ;29;1;1;1;1;110;-20
AMTZ;29;1;1;1;1;111;-20
AMTZ;29;1;1;1;1;112;-20
AMTZ;29;1;1;1;1;113;-20
AMTZ;29;1;1;1;1;114;-20
AMTZ;29;1;1;1;1;115;-20
AMTZ;29;1;1;1;1;116;-20
AMTZ;29;1;1;1;1;117;-20
AMTZ;29;1;1;1;1;118;-20
AMTZ;29;1;1;1;1;119;-20
AMTZ;29;1;1;1;1;120;-20
RENTS;30;1;1;1;1;1;100
CHARGES;30;1;1;1;1;1;-20
WORKS;30;1;1;1;1;1;-20
AMTZ;30;1;1;1;1;1;-20
TAX_RATE;30;1;1;1;1;1;0,33
DIVID_REQ;30;1;1;1;1;1;1000
IDX_RENT;30;1;1;1;1;1;0,02
IDX_CHG;30;1;1;1;1;1;0,025
RENTS;30;1;1;1;1;2;100
CHARGES;30;1;1;1;1;2;-20
WORKS;30;1;1;1;1;2;-20
AMTZ;30;1;1;1;1;2;-20
DIVID_REQ;30;1;1;1;1;2;1000
RENTS;30;1;1;1;1;3;100
CHARGES;30;1;1;1;1;3;-20
WORKS;30;1;1;1;1;3;-20
AMTZ;30;1;1;1;1;3;-20
DIVID_REQ;30;1;1;1;1;3;1000
RENTS;30;1;1;1;1;4;100
CHARGES;30;1;1;1;1;4;-20
WORKS;30;1;1;1;1;4;-20
AMTZ;30;1;1;1;1;4;-20
DIVID_REQ;30;1;1;1;1;4;1000
RENTS;30;1;1;1;1;5;100
CHARGES;30;1;1;1;1;5;-20
WORKS;30;1;1;1;1;5;-20
AMTZ;30;1;1;1;1;5;-20
DIVID_REQ;30;1;1;1;1;5;1000
RENTS;30;1;1;1;1;6;100
CHARGES;30;1;1;1;1;6;-20
WORKS;30;1;1;1;1;6;-20
AMTZ;30;1;1;1;1;6;-20
DIVID_REQ;30;1;1;1;1;6;1000
RENTS;30;1;1;1;1;7;100
CHARGES;30;1;1;1;1;7;-20
WORKS;30;1;1;1;1;7;-20
AMTZ;30;1;1;1;1;7;-20
DIVID_REQ;30;1;1;1;1;7;1000
RENTS;30;1;1;1;1;8;100
CHARGES;30;1;1;1;1;8;-20
WORKS;30;1;1;1;1;8;-20
AMTZ;30;1;1;1;1;8;-20
DIVID_REQ;30;1;1;1;1;8;1000
RENTS;30;1;1;1;1;9;100
CHARGES;30;1;1;1;1;9;-20
WORKS;30;1;1;1;1;9;-20
AMTZ;30;1;1;1;1;9;-20
DIVID_REQ;30;1;1;1;1;9;1000
RENTS;30;1;1;1;1;10;100
CHARGES;30;1;1;1;1;10;-20
WORKS;30;1;1;1;1;10;-20
AMTZ;30;1;1;1;1;10;-20
DIVID_REQ;30;1;1;1;1;10;1000
RENTS;30;1;1;1;1;11;100
CHARGES;30;1;1;1;1;11;-20
WORKS;30;1;1;1;1;11;-20
AMTZ;30;1;1;1;1;11;-20
DIVID_REQ;30;1;1;1;1;11;1000
RENTS;30;1;1;1;1;12;100
CHARGES;30;1;1;1;1;12;-20
WORKS;30;1;1;1;1;12;-20
AMTZ;30;1;1;1;1;12;-20
DIVID_REQ;30;1;1;1;1;12;1000
AMTZ;30;1;1;1;1;13;-20
DIVID_REQ;30;1;1;1;1;13;1000
AMTZ;30;1;1;1;1;14;-20
DIVID_REQ;30;1;1;1;1;14;1000
AMTZ;30;1;1;1;1;15;-20
DIVID_REQ;30;1;1;1;1;15;1000
AMTZ;30;1;1;1;1;16;-20
DIVID_REQ;30;1;1;1;1;16;1000
AMTZ;30;1;1;1;1;17;-20
DIVID_REQ;30;1;1;1;1;17;1000
AMTZ;30;1;1;1;1;18;-20
DIVID_REQ;30;1;1;1;1;18;1000
AMTZ;30;1;1;1;1;19;-20
DIVID_REQ;30;1;1;1;1;19;1000
AMTZ;30;1;1;1;1;20;-20
DIVID_REQ;30;1;1;1;1;20;1000
AMTZ;30;1;1;1;1;21;-20
DIVID_REQ;30;1;1;1;1;21;1000
AMTZ;30;1;1;1;1;22;-20
DIVID_REQ;30;1;1;1;1;22;1000
AMTZ;30;1;1;1;1;23;-20
DIVID_REQ;30;1;1;1;1;23;1000
AMTZ;30;1;1;1;1;24;-20
DIVID_REQ;30;1;1;1;1;24;1000
AMTZ;30;1;1;1;1;25;-20
DIVID_REQ;30;1;1;1;1;25;1000
AMTZ;30;1;1;1;1;26;-20
DIVID_REQ;30;1;1;1;1;26;1000
AMTZ;30;1;1;1;1;27;-20
DIVID_REQ;30;1;1;1;1;27;1000
AMTZ;30;1;1;1;1;28;-20
DIVID_REQ;30;1;1;1;1;28;1000
AMTZ;30;1;1;1;1;29;-20
DIVID_REQ;30;1;1;1;1;29;1000
AMTZ;30;1;1;1;1;30;-20
DIVID_REQ;30;1;1;1;1;30;1000
AMTZ;30;1;1;1;1;31;-20
DIVID_REQ;30;1;1;1;1;31;1000
AMTZ;30;1;1;1;1;32;-20
DIVID_REQ;30;1;1;1;1;32;1000
AMTZ;30;1;1;1;1;33;-20
DIVID_REQ;30;1;1;1;1;33;1000
AMTZ;30;1;1;1;1;34;-20
DIVID_REQ;30;1;1;1;1;34;1000
AMTZ;30;1;1;1;1;35;-20
DIVID_REQ;30;1;1;1;1;35;1000
AMTZ;30;1;1;1;1;36;-20
DIVID_REQ;30;1;1;1;1;36;1000
AMTZ;30;1;1;1;1;37;-20
DIVID_REQ;30;1;1;1;1;37;1000
AMTZ;30;1;1;1;1;38;-20
DIVID_REQ;30;1;1;1;1;38;1000
AMTZ;30;1;1;1;1;39;-20
DIVID_REQ;30;1;1;1;1;39;1000
AMTZ;30;1;1;1;1;40;-20
DIVID_REQ;30;1;1;1;1;40;1000
AMTZ;30;1;1;1;1;41;-20
DIVID_REQ;30;1;1;1;1;41;1000
AMTZ;30;1;1;1;1;42;-20
DIVID_REQ;30;1;1;1;1;42;1000
AMTZ;30;1;1;1;1;43;-20
DIVID_REQ;30;1;1;1;1;43;1000
AMTZ;30;1;1;1;1;44;-20
DIVID_REQ;30;1;1;1;1;44;1000
AMTZ;30;1;1;1;1;45;-20
DIVID_REQ;30;1;1;1;1;45;1000
AMTZ;30;1;1;1;1;46;-20
DIVID_REQ;30;1;1;1;1;46;1000
AMTZ;30;1;1;1;1;47;-20
DIVID_REQ;30;1;1;1;1;47;1000
AMTZ;30;1;1;1;1;48;-20
DIVID_REQ;30;1;1;1;1;48;1000
AMTZ;30;1;1;1;1;49;-20
DIVID_REQ;30;1;1;1;1;49;1000
AMTZ;30;1;1;1;1;50;-20
DIVID_REQ;30;1;1;1;1;50;1000
AMTZ;30;1;1;1;1;51;-20
DIVID_REQ;30;1;1;1;1;51;1000
AMTZ;30;1;1;1;1;52;-20
DIVID_REQ;30;1;1;1;1;52;1000
AMTZ;30;1;1;1;1;53;-20
DIVID_REQ;30;1;1;1;1;53;1000
AMTZ;30;1;1;1;1;54;-20
DIVID_REQ;30;1;1;1;1;54;1000
AMTZ;30;1;1;1;1;55;-20
DIVID_REQ;30;1;1;1;1;55;1000
AMTZ;30;1;1;1;1;56;-20
DIVID_REQ;30;1;1;1;1;56;1000
AMTZ;30;1;1;1;1;57;-20
DIVID_REQ;30;1;1;1;1;57;1000
AMTZ;30;1;1;1;1;58;-20
DIVID_REQ;30;1;1;1;1;58;1000
AMTZ;30;1;1;1;1;59;-20
DIVID_REQ;30;1;1;1;1;59;1000
AMTZ;30;1;1;1;1;60;-20
DIVID_REQ;30;1;1;1;1;60;1000
AMTZ;30;1;1;1;1;61;-20
DIVID_REQ;30;1;1;1;1;61;1000
AMTZ;30;1;1;1;1;62;-20
DIVID_REQ;30;1;1;1;1;62;1000
AMTZ;30;1;1;1;1;63;-20
DIVID_REQ;30;1;1;1;1;63;1000
AMTZ;30;1;1;1;1;64;-20
DIVID_REQ;30;1;1;1;1;64;1000
AMTZ;30;1;1;1;1;65;-20
DIVID_REQ;30;1;1;1;1;65;1000
AMTZ;30;1;1;1;1;66;-20
DIVID_REQ;30;1;1;1;1;66;1000
AMTZ;30;1;1;1;1;67;-20
DIVID_REQ;30;1;1;1;1;67;1000
AMTZ;30;1;1;1;1;68;-20
DIVID_REQ;30;1;1;1;1;68;1000
AMTZ;30;1;1;1;1;69;-20
DIVID_REQ;30;1;1;1;1;69;1000
AMTZ;30;1;1;1;1;70;-20
DIVID_REQ;30;1;1;1;1;70;1000
AMTZ;30;1;1;1;1;71;-20
DIVID_REQ;30;1;1;1;1;71;1000
AMTZ;30;1;1;1;1;72;-20
DIVID_REQ;30;1;1;1;1;72;1000
AMTZ;30;1;1;1;1;73;-20
DIVID_REQ;30;1;1;1;1;73;1000
